"homework","student_id","points","correct","feedback","justification"
"du05_1","3259","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3260","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3261","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3265","3.5","false","Myšlenka s posunem je správná a později používáte (A-aI)x=0. Předtím však tvrdíte, že 0 je vlastním číslem A, ačkoli redukovaný případ se vztahuje na B=A-aI; tuto záměnu je nutné opravit.","The shifted argument is essentially correct and later uses (A-aI)x=0, but it first states that 0 is an eigenvalue of A where the reduced case actually applies to B=A-aI. This matrix-label error makes the written chain inconsistent."
"du05_1","3266","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3268","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3269","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3271","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3272","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3274","3","false","Správně získáváte vlastní číslo, respektive netriviální jádro, pro transponovanou matici. Chybí však zdůvodnění, proč z toho plyne odpovídající tvrzení pro původní matici A; stejná mezera zůstává i v obecném případě po posunu.","The response correctly obtains an eigenvalue or nontrivial kernel for the transpose, but it does not justify the essential transfer from the transposed matrix to the original one. The shifted general case inherits the same gap."
"du05_1","3275","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3276","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3277","3.5","false","Správně stačí, že obraz B je obsažen v nadrovině vektorů s nulovým součtem souřadnic. Tvrdíte však rovnost těchto množin, která obecně z předpokladů neplyne. Zbytek argumentu používá jen inkluzi, takže je nutné chybné tvrzení o rovnosti opravit.","The rank-nullity argument only needs Im(B) to be contained in the zero-coordinate-sum hyperplane, which is correct. The response incorrectly states equality with that hyperplane; equality is not guaranteed, although the later exclusion argument remains valid."
"du05_1","3281","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3283","3","false","Vztah charakteristických polynomů A a A^T uvádíte správně. V obecném případě však výsledný vektor opakovaně označujete jako nulový a současně jej používáte jako vlastní vektor, který musí být nenulový. Tento rozpor je nutné odstranit.","The characteristic-polynomial link between A and A^T is present, but in the general case the response repeatedly labels the resulting eigenvector as zero and then uses it as an eigenvector. This conflicts with the required nonzero-eigenvector condition."
"du05_1","3287","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3288","3","false","Správně získáváte vlastní číslo, respektive netriviální jádro, pro transponovanou matici. Chybí však zdůvodnění, proč z toho plyne odpovídající tvrzení pro původní matici A; stejná mezera zůstává i v obecném případě po posunu.","The response correctly obtains an eigenvalue or nontrivial kernel for the transpose, but it does not justify the essential transfer from the transposed matrix to the original one. The shifted general case inherits the same gap."
"du05_1","3294","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3295","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3297","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3298","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
"du05_1","3299","4","true","Podmínku o součtech ve sloupcích správně převádíte na singularitu matice A-aI a z nenulového vektoru v jejím jádře korektně získáváte rovnost Ax=ax. Důkaz je úplný.","The proof correctly turns the column-sum condition into singularity of A-aI (via the transpose or an equivalent row-dependence argument) and obtains a nonzero vector x satisfying Ax=ax."
